,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4546027742749054,0.19230769230769232,0.0,0.0,0.0617906683480454,0.0,0.15006305170239598,0.14123581336696092
frontalpole-rh,0.1693683622135271,0.37115707098937956,0.05254332029066518,0.0,0.10285075461151481,0.0626048071548351,0.13974287311347122,0.10173281162660704
fusiform-rh,0.0,0.04081632653061224,0.3926353149955634,0.13487133984028393,0.037267080745341616,0.34738243123336293,0.04525288376220053,0.001774622892635315
insula-rh,0.0,0.0,0.2757385854968666,0.39480752014324083,0.0,0.3115487914055506,0.0,0.017905102954341987
isthmuscingulate-rh,0.04952947003467063,0.09311540366518078,0.04259534422981674,0.0,0.4120851906884596,0.05349182763744428,0.3472015849430411,0.001981178801386825
parahippocampal-rh,0.0,0.04833836858006042,0.3413897280966767,0.14846784635304272,0.04574881312041433,0.36599050496331464,0.04833836858006042,0.0017263703064307294
pericalcarine-lh,0.0936270653029111,0.0975609756097561,0.04012588512981904,0.0,0.27419354838709675,0.044059795436664044,0.44413847364280096,0.006294256490952006
rostralanteriorcingulate-rh,0.15312290127602418,0.12357286769644056,0.002686366689053056,0.013431833445265278,0.002686366689053056,0.002686366689053056,0.01208865010073875,0.6897246474143721
