,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2907357759904677,0.08489722966934764,0.08013106940720882,0.07476913911230265,0.061364313375037234,0.0408102472445636,0.18975275543640155,0.17753946976467083
frontalpole-rh,0.15291644771413557,0.27062532842879666,0.07566999474513926,0.009458749343142408,0.0793483972674724,0.027850761954808196,0.20073568050446663,0.1833946400420389
fusiform-lh,0.0798444976076555,0.04366028708133971,0.270633971291866,0.21232057416267944,0.017643540669856458,0.21471291866028708,0.08911483253588516,0.07206937799043062
isthmuscingulate-rh,0.08247078464106845,0.00667779632721202,0.23906510851419033,0.28848080133555926,0.02337228714524207,0.24774624373956594,0.06210350584307179,0.05008347245409015
paracentral-lh,0.1177136389360498,0.08545557441992077,0.03338992642897567,0.04074702886247878,0.4634974533106961,0.0345217883418223,0.11092246745897001,0.11375212224108659
parahippocampal-lh,0.04807692307692308,0.0202991452991453,0.2571225071225071,0.2621082621082621,0.021723646723646725,0.3108974358974359,0.04843304843304843,0.03133903133903134
rostralanteriorcingulate-lh,0.1828231292517007,0.10770975056689343,0.08333333333333333,0.05328798185941043,0.05612244897959184,0.03798185941043084,0.2650226757369615,0.213718820861678
rostralanteriorcingulate-rh,0.1865671641791045,0.10727611940298508,0.07307213930348258,0.04664179104477612,0.06312189054726368,0.026741293532338308,0.23383084577114427,0.2627487562189055
