,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.28931652289316523,0.21068347710683477,0.01625746516257465,0.029860650298606503,0.0185799601857996,0.015593895155938951,0.18513603185136032,0.23457199734571998
frontalpole-rh,0.24624277456647398,0.24971098265895952,0.006936416184971098,0.02157996146435453,0.015028901734104046,0.005780346820809248,0.2119460500963391,0.24277456647398843
fusiform-rh,0.019183673469387756,0.006530612244897959,0.34816326530612246,0.19877551020408163,0.15632653061224488,0.2640816326530612,0.0,0.0069387755102040816
isthmuscingulate-rh,0.029022895840051598,0.019348597226701063,0.15640116091583361,0.30506288294098677,0.20960980328926151,0.181554337310545,0.04288939051918736,0.05611093195743309
parahippocampal-lh,0.020042194092827006,0.015822784810126583,0.1339662447257384,0.2271448663853727,0.33544303797468356,0.16526019690576652,0.04571026722925457,0.05661040787623066
parahippocampal-rh,0.017355982274741506,0.0048005908419497785,0.2396602658788774,0.20937961595273263,0.17503692762186115,0.3064992614475628,0.01587887740029542,0.03138847858197932
rostralanteriorcingulate-lh,0.2088115512773047,0.2058496853017401,0.0,0.04701962236208811,0.04590892262125139,0.0136986301369863,0.2391706775268419,0.23954091077378747
rostralanteriorcingulate-rh,0.21972956361401352,0.19483712354025814,0.005224339274738783,0.05224339274738783,0.047633681622618315,0.02489244007375538,0.19821757836508913,0.2572218807621389
