,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.9367088607594937,0.0,0.0,0.0189873417721519,0.0,0.04430379746835443,0.0,0.0
entorhinal-lh,0.0,0.6716867469879518,0.0391566265060241,0.0,0.0030120481927710845,0.0,0.2560240963855422,0.030120481927710843
frontalpole-lh,0.0,0.02195121951219512,0.7170731707317073,0.012195121951219513,0.04390243902439024,0.0951219512195122,0.0,0.10975609756097561
frontalpole-rh,0.0,0.0,0.0,0.5782122905027933,0.19273743016759776,0.12011173184357542,0.0,0.10893854748603352
lateralorbitofrontal-rh,0.0,0.002680965147453083,0.08042895442359249,0.16353887399463807,0.45576407506702415,0.10723860589812333,0.0,0.1903485254691689
rostralanteriorcingulate-rh,0.016129032258064516,0.0,0.09216589861751152,0.1152073732718894,0.11059907834101383,0.5668202764976958,0.0,0.09907834101382489
temporalpole-lh,0.0,0.22112211221122113,0.0,0.0,0.0,0.0,0.7458745874587459,0.033003300330033
temporalpole-rh,0.0,0.018912529550827423,0.1276595744680851,0.07328605200945626,0.13947990543735225,0.1016548463356974,0.009456264775413711,0.5295508274231678
