,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.7359154929577465,0.01056338028169014,0.028169014084507043,0.02112676056338028,0.04225352112676056,0.0,0.05985915492957746,0.10211267605633803
frontalpole-lh,0.008756567425569177,0.5026269702276708,0.06830122591943957,0.07530647985989491,0.1330998248686515,0.03502626970227671,0.15411558669001751,0.02276707530647986
frontalpole-rh,0.019736842105263157,0.03508771929824561,0.5635964912280702,0.1162280701754386,0.19078947368421054,0.008771929824561403,0.06578947368421052,0.0
medialorbitofrontal-lh,0.004545454545454545,0.13863636363636364,0.08863636363636364,0.5477272727272727,0.07045454545454545,0.01818181818181818,0.11136363636363636,0.020454545454545454
medialorbitofrontal-rh,0.033210332103321034,0.11070110701107011,0.1992619926199262,0.06457564575645756,0.4095940959409594,0.0,0.17896678966789667,0.0036900369003690036
parsorbitalis-rh,0.0,0.12101910828025478,0.03821656050955414,0.044585987261146494,0.0,0.7961783439490446,0.0,0.0
rostralanteriorcingulate-rh,0.05385996409335727,0.12746858168761221,0.08258527827648116,0.06642728904847396,0.18491921005385997,0.0,0.4398563734290844,0.04488330341113106
temporalpole-lh,0.07258064516129033,0.05913978494623656,0.002688172043010753,0.016129032258064516,0.002688172043010753,0.0,0.04032258064516129,0.8064516129032258
