,bankssts-rh,entorhinal-rh,frontalpole-lh,lingual-rh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.6980392156862745,0.054901960784313725,0.0,0.00784313725490196,0.01568627450980392,0.1568627450980392,0.06666666666666667,0.0
entorhinal-rh,0.04390243902439024,0.5,0.036585365853658534,0.07317073170731707,0.13414634146341464,0.08048780487804878,0.02926829268292683,0.1024390243902439
frontalpole-lh,0.0,0.06198347107438017,0.859504132231405,0.0,0.0,0.01652892561983471,0.06198347107438017,0.0
lingual-rh,0.010958904109589041,0.1232876712328767,0.0,0.6246575342465753,0.08767123287671233,0.06301369863013699,0.021917808219178082,0.0684931506849315
parahippocampal-rh,0.01592356687898089,0.14012738853503184,0.0,0.10191082802547771,0.6050955414012739,0.10828025477707007,0.0031847133757961785,0.025477707006369428
parsorbitalis-lh,0.09557109557109557,0.06526806526806526,0.004662004662004662,0.04895104895104895,0.08391608391608392,0.6736596736596736,0.027972027972027972,0.0
temporalpole-lh,0.03439153439153439,0.037037037037037035,0.05555555555555555,0.031746031746031744,0.0,0.04497354497354497,0.7433862433862434,0.05291005291005291
temporalpole-rh,0.007407407407407408,0.16666666666666666,0.0,0.07037037037037037,0.022222222222222223,0.0,0.05925925925925926,0.674074074074074
