,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-lh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.8484848484848485,0.012121212121212121,0.0,0.0,0.10303030303030303,0.012121212121212121,0.0,0.024242424242424242
frontalpole-lh,0.011299435028248588,0.527306967984934,0.2128060263653484,0.11487758945386065,0.035781544256120526,0.007532956685499058,0.0903954802259887,0.0
frontalpole-rh,0.0,0.22985781990521326,0.4218009478672986,0.16113744075829384,0.02132701421800948,0.0,0.15402843601895735,0.011848341232227487
medialorbitofrontal-rh,0.0,0.17633410672853828,0.18793503480278423,0.3433874709976798,0.03248259860788863,0.0,0.2296983758700696,0.030162412993039442
parsorbitalis-lh,0.02977667493796526,0.07196029776674938,0.03970223325062035,0.05459057071960298,0.6898263027295285,0.0,0.04714640198511166,0.06699751861042183
parstriangularis-rh,0.0,0.0425531914893617,0.0,0.0,0.0,0.9219858156028369,0.03546099290780142,0.0
rostralanteriorcingulate-rh,0.0,0.12076271186440678,0.1504237288135593,0.19703389830508475,0.046610169491525424,0.01059322033898305,0.4110169491525424,0.0635593220338983
temporalpole-lh,0.0029411764705882353,0.011764705882352941,0.0029411764705882353,0.03823529411764706,0.08823529411764706,0.0,0.07352941176470588,0.7823529411764706
