,Fp1,TP9,CP5,FT10,F8,AF7,TP7,POz
Fp1,0.2857142857142857,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.35714285714285715
TP9,0.0,0.3333333333333333,0.3247863247863248,0.3418803418803419,0.0,0.0,0.0,0.0
CP5,0.0,0.31007751937984496,0.34108527131782945,0.3488372093023256,0.0,0.0,0.0,0.0
FT10,0.0,0.25806451612903225,0.2903225806451613,0.45161290322580644,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.04,0.0,0.0,0.0,0.0,0.86,0.0,0.1
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.16,0.0,0.0,0.0,0.0,0.44,0.0,0.4
