,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.32727272727272727,0.0,0.0,0.0,0.33636363636363636,0.0,0.0,0.33636363636363636
FC5,0.0,0.59375,0.0,0.40625,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.5192307692307693,0.0,0.4807692307692308,0.0,0.0,0.0,0.0
P7,0.2890625,0.0,0.0,0.0,0.3515625,0.0,0.0,0.359375
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.2534246575342466,0.0,0.0,0.0,0.3150684931506849,0.0,0.0,0.4315068493150685
