,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.3482142857142857,0.0,0.0,0.0,0.29464285714285715,0.0,0.0,0.35714285714285715
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.336734693877551,0.0,0.0,0.0,0.32653061224489793,0.0,0.0,0.336734693877551
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.29850746268656714,0.0,0.0,0.0,0.2462686567164179,0.0,0.0,0.4552238805970149
