,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.4772727272727273
FC5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.5060240963855421,0.0,0.0,0.0,0.0,0.0,0.0,0.4939759036144578
