,F7,FC5,FC1,CP5,P7,FC3,C5,PO7
F7,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.45
FC5,0.0,0.9240506329113924,0.0,0.0759493670886076,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.5046728971962616,0.0,0.0,0.0,0.0,0.0,0.0,0.4953271028037383
