,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh,superiorparietal-rh
cuneus-rh,0.13636363636363635,0.12121212121212122,0.13636363636363635,0.09090909090909091,0.13636363636363635,0.12121212121212122,0.12121212121212122,0.13636363636363635
isthmuscingulate-rh,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.13793103448275862,0.13793103448275862,0.1206896551724138
lateraloccipital-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
lingual-lh,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.14634146341463414,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.12195121951219512
lingual-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
pericalcarine-lh,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.13559322033898305,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.11864406779661017
pericalcarine-rh,0.1111111111111111,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.12698412698412698
superiorparietal-rh,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.09090909090909091,0.11688311688311688,0.12987012987012986,0.14285714285714285,0.16883116883116883
