,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-lh,0.6666666666666666,0.2982456140350877,0.03508771929824561,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.45454545454545453,0.5,0.0,0.0,0.045454545454545456,0.0,0.0,0.0
fusiform-lh,0.0380952380952381,0.0,0.49523809523809526,0.2,0.047619047619047616,0.05714285714285714,0.01904761904761905,0.14285714285714285
isthmuscingulate-lh,0.0,0.0,0.2231404958677686,0.4132231404958678,0.0743801652892562,0.06611570247933884,0.03305785123966942,0.19008264462809918
isthmuscingulate-rh,0.0,0.0297029702970297,0.06930693069306931,0.13861386138613863,0.44554455445544555,0.0891089108910891,0.06930693069306931,0.15841584158415842
lingual-lh,0.0,0.0,0.08196721311475409,0.09016393442622951,0.10655737704918032,0.36065573770491804,0.1885245901639344,0.1721311475409836
parahippocampal-lh,0.0,0.0,0.07692307692307693,0.07692307692307693,0.08653846153846154,0.2403846153846154,0.375,0.14423076923076922
parahippocampal-rh,0.0,0.0,0.13740458015267176,0.183206106870229,0.1297709923664122,0.11450381679389313,0.0916030534351145,0.3435114503816794
