subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S13,Sess01,MOTOR_EXECUTION-LEFT,0.985234868467524,1.0000000000000007,0.9771962056417798,0.9938217098309053,bootstrap,critical,fullwin_gamma
S13,Sess01,MOTOR_EXECUTION-RIGHT,0.9903437872981578,1.0,0.9821794016258008,0.99897820376435,bootstrap,critical,fullwin_gamma
S13,Sess01,MOTOR_IMAGERY-LEFT,0.9866844092869731,0.9999999999999993,0.978937902651475,0.9952190997943657,bootstrap,critical,fullwin_gamma
S13,Sess01,MOTOR_IMAGERY-RIGHT,0.9801776735148725,1.000000000000001,0.9727689570990067,0.988192366929524,bootstrap,critical,fullwin_gamma
S13,Sess01,MOTOR_EXECUTION,0.9877893278828409,1.0000000000000004,0.9796878036337903,0.9963999567976276,bootstrap,critical,fullwin_gamma
S13,Sess01,MOTOR_IMAGERY,0.9834310414009229,1.0000000000000002,0.9758534298752408,0.9917057333619448,bootstrap,critical,fullwin_gamma
S13,Sess01,LEFT,0.9859596388772485,1.0,0.9780670541466274,0.9945204048126355,bootstrap,critical,fullwin_gamma
S13,Sess01,RIGHT,0.9852607304065151,1.0000000000000004,0.9774741793624038,0.9935852853469369,bootstrap,critical,fullwin_gamma
S13,Sess01,LEFT_vs_RIGHT,0.0006989084707333948,0.0,-0.015518231200309485,0.01704622545023171,bootstrap,delta,fullwin_gamma
S13,Sess01,IMAGERY_vs_EXECUTION,-0.00435828648191805,0.0,-0.020546526922386787,0.01201792972815452,bootstrap,delta,fullwin_gamma
S13,Sess01,ME_LEFT_vs_ME_RIGHT,-0.005108918830633802,0.0,-0.0217819981225702,0.01164230820510459,bootstrap,delta,fullwin_gamma
S13,Sess01,MI_LEFT_vs_MI_RIGHT,0.006506735772100591,0.0,-0.00925446427804899,0.022450142695359054,bootstrap,delta,fullwin_gamma
