,Fp1,F7,FC5,TP9,FT10,F4,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.5653495440729484,0.0,0.43465045592705165
AF7,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.47368421052631576,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.4592833876221498,0.0,0.5407166123778502
