,Fp1,F7,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.6006628003314002,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.3711681855840928
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.22875816993464052,0.0,0.0,0.0,0.0,0.0,0.7712418300653595,0.0
AF8,0.4727463312368973,0.0,0.0,0.0,0.0,0.0,0.0,0.5272536687631028
