,Fp1,F7,FC5,FT10,F4,Fp2,AF7,AF8
Fp1,0.48919753086419754,0.0,0.0,0.0,0.0,0.30246913580246915,0.20833333333333334,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.7334593572778828,0.2665406427221172,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.37567567567567567,0.6243243243243243,0.0,0.0,0.0
Fp2,0.3154471544715447,0.0,0.0,0.0,0.0,0.3902439024390244,0.2943089430894309,0.0
AF7,0.24314442413162707,0.0,0.0,0.0,0.0,0.3272394881170018,0.4296160877513711,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
