,Fp1,F7,FT10,F4,Fp2,AF7,AFz,AF8
Fp1,0.6566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.3433962264150943
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5407220822837951,0.0,0.0,0.0,0.45927791771620485
Fp2,0.0,0.0,0.0,0.0,0.341644204851752,0.33221024258760107,0.3261455525606469,0.0
AF7,0.0,0.0,0.0,0.0,0.29788519637462235,0.39274924471299094,0.3093655589123867,0.0
AFz,0.0,0.0,0.0,0.0,0.2962507682851875,0.31223110018438843,0.3915181315304241,0.0
AF8,0.06840891621829362,0.0,0.0,0.4250576479631053,0.0,0.0,0.0,0.5065334358186011
