,Fp1,F7,FC5,FT10,F4,Fp2,AF7,AF8
Fp1,0.4965986394557823,0.0,0.0,0.0,0.0,0.0,0.0,0.5034013605442177
F7,0.0,0.5618729096989966,0.0,0.0,0.0,0.0,0.43812709030100333,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.6616702355460385,0.33832976445396146,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.23133235724743778,0.5241581259150805,0.0,0.0,0.2445095168374817
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.0,0.4570446735395189,0.0,0.0,0.0,0.0,0.5429553264604811,0.0
AF8,0.12982456140350876,0.0,0.0,0.0,0.2894736842105263,0.0,0.0,0.5807017543859649
