,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,cuneus-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-lh
caudalanteriorcingulate-lh,0.6827586206896552,0.034482758620689655,0.0,0.020689655172413793,0.11724137931034483,0.14482758620689656,0.0,0.0
caudalanteriorcingulate-rh,0.005917159763313609,0.514792899408284,0.0,0.1301775147928994,0.16568047337278108,0.1834319526627219,0.0,0.0
cuneus-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.1935483870967742,0.0,0.6774193548387096,0.024193548387096774,0.08064516129032258,0.016129032258064516,0.008064516129032258
rostralanteriorcingulate-lh,0.08108108108108109,0.17297297297297298,0.0,0.010810810810810811,0.5945945945945946,0.14054054054054055,0.0,0.0
rostralanteriorcingulate-rh,0.18452380952380953,0.14285714285714285,0.0,0.03571428571428571,0.13690476190476192,0.5,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.9875
