,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,pericalcarine-lh,temporalpole-lh
entorhinal-lh,0.25165562913907286,0.12582781456953643,0.1390728476821192,0.152317880794702,0.0,0.11920529801324503,0.013245033112582781,0.1986754966887417
fusiform-lh,0.19083969465648856,0.21374045801526717,0.22137404580152673,0.09923664122137404,0.0,0.13740458015267176,0.007633587786259542,0.1297709923664122
inferiortemporal-lh,0.20300751879699247,0.20300751879699247,0.22556390977443608,0.09774436090225563,0.0,0.13533834586466165,0.007518796992481203,0.12781954887218044
lingual-lh,0.14018691588785046,0.08411214953271028,0.08411214953271028,0.34579439252336447,0.028037383177570093,0.06542056074766354,0.08411214953271028,0.16822429906542055
middletemporal-lh,0.0,0.0392156862745098,0.0392156862745098,0.0,0.5882352941176471,0.058823529411764705,0.27450980392156865,0.0
parahippocampal-lh,0.18045112781954886,0.15789473684210525,0.15789473684210525,0.08270676691729323,0.0,0.2706766917293233,0.0,0.15037593984962405
pericalcarine-lh,0.0,0.0,0.0,0.09433962264150944,0.33962264150943394,0.0,0.5660377358490566,0.0
temporalpole-lh,0.20437956204379562,0.10218978102189781,0.10218978102189781,0.1897810218978102,0.0,0.08759124087591241,0.0072992700729927005,0.30656934306569344
