,bankssts-rh,entorhinal-lh,insula-rh,lingual-lh,middletemporal-rh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh
bankssts-rh,0.8153846153846154,0.07692307692307693,0.0,0.023076923076923078,0.0,0.0,0.0,0.08461538461538462
entorhinal-lh,0.07317073170731707,0.6463414634146342,0.018292682926829267,0.018292682926829267,0.0,0.0,0.06707317073170732,0.17682926829268292
insula-rh,0.0,0.058823529411764705,0.7941176470588235,0.0,0.0,0.08823529411764706,0.058823529411764705,0.0
lingual-lh,0.01098901098901099,0.054945054945054944,0.0,0.8901098901098901,0.0,0.02197802197802198,0.0,0.02197802197802198
middletemporal-rh,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0
parsorbitalis-lh,0.0,0.0,0.10294117647058823,0.014705882352941176,0.0,0.8823529411764706,0.0,0.0
parsorbitalis-rh,0.0,0.08974358974358974,0.07692307692307693,0.0,0.02564102564102564,0.0,0.8076923076923077,0.0
temporalpole-lh,0.0625,0.21428571428571427,0.0,0.0,0.017857142857142856,0.0,0.0,0.7053571428571429
