,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.1628415300546448,0.0,0.0,0.0,0.012021857923497269,0.033879781420765025,0.0,0.01092896174863388,0.006557377049180328,0.02185792349726776,0.03879781420765027,0.01366120218579235,0.02185792349726776,0.01366120218579235,0.0,0.018032786885245903,0.019672131147540985,0.019672131147540985,0.012021857923497269,0.04207650273224044,0.01912568306010929,0.0,0.020218579234972677,0.0,0.00273224043715847,0.0,0.0,0.0,0.036065573770491806,0.0,0.0,0.08360655737704918,0.007103825136612022,0.0,0.10983606557377049,0.0,0.0,0.01092896174863388,0.0,0.0,0.004918032786885246,0.02185792349726776,0.012021857923497269,0.008743169398907104,0.02185792349726776,0.02185792349726776,0.014754098360655738,0.0,0.0,0.02841530054644809,0.016939890710382512,0.03114754098360656,0.0,0.02459016393442623,0.0,0.00546448087431694,0.0,0.03224043715846994,0.018032786885245903,0.0,0.0,0.0,0.0
Fz,0.0,0.18001651527663087,0.0,0.0,0.006606110652353427,0.002477291494632535,0.0,0.0,0.0,0.0,0.022295623451692816,0.0,0.0,0.0,0.0,0.04706853839801817,0.0,0.038810900082576386,0.04789430222956235,0.04128819157720892,0.0,0.0,0.0,0.03303055326176713,0.0,0.00990916597853014,0.008257638315441783,0.023121387283236993,0.0,0.0,0.0305532617671346,0.0,0.0,0.05037159372419488,0.0,0.0,0.0305532617671346,0.0,0.0305532617671346,0.0,0.05119735755573906,0.0,0.08670520231213873,0.0305532617671346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028901734104046242,0.0,0.010734929810074319,0.0,0.009083402146985962,0.0,0.03963666391412056,0.0,0.04541701073492981,0.0305532617671346,0.0,0.06440957886044592
F3,0.0,0.0,0.08594194649971543,0.07285145133750712,0.03471826977803073,0.003414911781445646,0.0,0.024473534433693798,0.03414911781445646,0.0,0.0,0.053500284575981785,0.0,0.010244735344336939,0.0,0.0,0.014228799089356859,0.0,0.0,0.006260671599317018,0.08764940239043825,0.0,0.0,0.0,0.0,0.014228799089356859,0.0,0.06033010813887308,0.0,0.043255549231644846,0.0,0.035287421741605006,0.062037564029595905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00910643141718839,0.0,0.0,0.0,0.0,0.0,0.0,0.042686397268070574,0.008537279453614115,0.014228799089356859,0.0,0.02731929425156517,0.030734206033010813,0.01821286283437678,0.01593625498007968,0.07114399544678429,0.015367103016505406,0.0,0.03187250996015936,0.040978941377347755,0.0,0.03130335799658509,0.0
F7,0.0,0.0,0.05119047619047619,0.08769841269841269,0.026587301587301587,0.002380952380952381,0.0,0.017063492063492062,0.023809523809523808,0.0,0.0,0.0373015873015873,0.0,0.007142857142857143,0.0,0.0,0.013095238095238096,0.0,0.0,0.016666666666666666,0.059126984126984125,0.027777777777777776,0.0,0.0,0.0,0.013095238095238096,0.0,0.05198412698412699,0.0,0.05793650793650794,0.0,0.048412698412698414,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02738095238095238,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.03968253968253968,0.020634920634920634,0.01984126984126984,0.0,0.02142857142857143,0.025396825396825397,0.012698412698412698,0.011111111111111112,0.055952380952380955,0.04126984126984127,0.0,0.05,0.03531746031746032,0.0,0.02142857142857143,0.0
FT9,0.016428571428571428,0.0064285714285714285,0.045,0.04928571428571429,0.09071428571428572,0.029285714285714286,0.0,0.007857142857142858,0.04214285714285714,0.0,0.0,0.04,0.0,0.012857142857142857,0.022857142857142857,0.0064285714285714285,0.0,0.0,0.0064285714285714285,0.024285714285714285,0.045,0.004285714285714286,0.016428571428571428,0.0,0.0,0.0,0.029285714285714286,0.03214285714285714,0.0,0.03214285714285714,0.0,0.045714285714285714,0.04928571428571429,0.0064285714285714285,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.02214285714285714,0.0,0.010714285714285714,0.0,0.0,0.0,0.0,0.007857142857142858,0.010714285714285714,0.015714285714285715,0.0,0.007857142857142858,0.020714285714285713,0.007857142857142858,0.007857142857142858,0.04285714285714286,0.005714285714285714,0.022857142857142857,0.03642857142857143,0.03357142857142857,0.0,0.04928571428571429,0.022857142857142857
FC5,0.055505004549590536,0.003639672429481347,0.006369426751592357,0.006369426751592357,0.039126478616924476,0.18744313011828936,0.0,0.0,0.006369426751592357,0.0,0.028207461328480437,0.006369426751592357,0.0,0.006369426751592357,0.0746132848043676,0.044585987261146494,0.0,0.0,0.036396724294813464,0.04367606915377616,0.020928116469517744,0.0,0.0,0.0,0.0,0.0,0.06005459508644222,0.006369426751592357,0.0,0.006369426751592357,0.0,0.042766151046405826,0.006369426751592357,0.003639672429481347,0.050955414012738856,0.0,0.0,0.0,0.0,0.0,0.010009099181073703,0.0,0.03184713375796178,0.012738853503184714,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.006369426751592357,0.0018198362147406734,0.0,0.01910828025477707,0.0018198362147406734,0.020018198362147407,0.04640582347588717,0.020018198362147407,0.0,0.02183803457688808,0.059144676979071886
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.01545253863134658,0.0,0.03237674760853569,0.03237674760853569,0.007358351729212656,0.0,0.0,0.10890360559234731,0.008830022075055188,0.009565857247976454,0.03090507726269316,0.03237674760853569,0.012509197939661517,0.025018395879323033,0.0,0.0,0.03016924208977189,0.0,0.0,0.0,0.03237674760853569,0.0,0.0,0.0,0.03016924208977189,0.0,0.02869757174392936,0.03237674760853569,0.04562178072111847,0.025754231052244298,0.03016924208977189,0.02207505518763797,0.03237674760853569,0.0,0.008094186902133923,0.0,0.03016924208977189,0.03016924208977189,0.0,0.017660044150110375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03237674760853569,0.0,0.03016924208977189,0.01545253863134658,0.020603384841795438,0.0,0.03899926416482708,0.05077262693156733,0.03237674760853569,0.0,0.0,0.016188373804267846,0.021339220014716703,0.03016924208977189,0.0,0.0
T7,0.009174311926605505,0.0,0.043754410726887794,0.043754410726887794,0.04163726182074806,0.004234297812279464,0.017642907551164433,0.009174311926605505,0.12632321806633734,0.0,0.004234297812279464,0.040931545518701484,0.0,0.021877205363443897,0.0,0.0,0.0077628793225123505,0.0,0.0,0.0,0.043754410726887794,0.0,0.0,0.0,0.0,0.0,0.0,0.033168666196189134,0.0,0.02893436838390967,0.0,0.032462949894142556,0.043754410726887794,0.0,0.009174311926605505,0.031051517290049402,0.0,0.0,0.0,0.031051517290049402,0.011291460832745237,0.0,0.0,0.0,0.0,0.0,0.011997177134791814,0.009174311926605505,0.01058574453069866,0.009174311926605505,0.031051517290049402,0.04022582921665491,0.031051517290049402,0.009174311926605505,0.02117148906139732,0.0374029640084686,0.0014114326040931546,0.0,0.040931545518701484,0.062103034580098804,0.0,0.04940014114326041,0.0
TP9,0.05111402359108781,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.10747051114023591,0.03800786369593709,0.0,0.09305373525557012,0.01834862385321101,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.022280471821756225,0.0,0.0,0.0,0.01834862385321101,0.0,0.01834862385321101,0.0,0.039318479685452164,0.0,0.01834862385321101,0.04456094364351245,0.0,0.0,0.039318479685452164,0.0,0.01834862385321101,0.03800786369593709,0.0,0.01834862385321101,0.0,0.09174311926605505,0.0,0.0,0.0891218872870249,0.09174311926605505,0.0,0.0,0.0,0.01834862385321101,0.010484927916120577,0.0,0.0,0.023591087811271297,0.01834862385321101,0.0,0.0,0.0,0.0,0.01834862385321101,0.01834862385321101,0.0,0.0
