,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.15763546798029557,0.1477832512315271,0.15763546798029557,0.13793103448275862,0.15763546798029557,0.054187192118226604,0.04926108374384237,0.13793103448275862
postcentral-lh,0.15165876777251186,0.15639810426540285,0.15165876777251186,0.13270142180094788,0.14691943127962084,0.06635071090047394,0.061611374407582936,0.13270142180094788
postcentral-rh,0.15137614678899083,0.14678899082568808,0.16972477064220184,0.12844036697247707,0.16972477064220184,0.05504587155963303,0.05045871559633028,0.12844036697247707
superiorparietal-lh,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14361702127659576,0.14893617021276595,0.05851063829787234,0.05319148936170213,0.14893617021276595
superiorparietal-rh,0.14832535885167464,0.13875598086124402,0.16267942583732056,0.1339712918660287,0.18181818181818182,0.05263157894736842,0.04784688995215311,0.1339712918660287
superiortemporal-lh,0.09565217391304348,0.11304347826086956,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.20869565217391303,0.2,0.09565217391304348
superiortemporal-rh,0.07246376811594203,0.08695652173913043,0.07246376811594203,0.07246376811594203,0.07246376811594203,0.15942028985507245,0.391304347826087,0.07246376811594203
supramarginal-rh,0.15135135135135136,0.14594594594594595,0.15135135135135136,0.14054054054054055,0.15135135135135136,0.05945945945945946,0.05405405405405406,0.14594594594594595
