,inferiorparietal-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.12878787878787878,0.13257575757575757,0.09848484848484848,0.12878787878787878,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.13257575757575757
postcentral-lh,0.12367491166077739,0.1413427561837456,0.09187279151943463,0.12367491166077739,0.1166077738515901,0.13427561837455831,0.13074204946996468,0.13780918727915195
rostralmiddlefrontal-lh,0.12560386473429952,0.12560386473429952,0.12077294685990338,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952
superiorparietal-lh,0.12213740458015267,0.13358778625954199,0.09923664122137404,0.1297709923664122,0.11450381679389313,0.13358778625954199,0.13358778625954199,0.13358778625954199
superiorparietal-rh,0.13043478260869565,0.13043478260869565,0.10276679841897234,0.12648221343873517,0.12648221343873517,0.12648221343873517,0.12648221343873517,0.13043478260869565
superiortemporal-lh,0.11940298507462686,0.13805970149253732,0.09701492537313433,0.12686567164179105,0.11194029850746269,0.13805970149253732,0.13432835820895522,0.13432835820895522
supramarginal-lh,0.11940298507462686,0.13805970149253732,0.09701492537313433,0.12686567164179105,0.11194029850746269,0.13805970149253732,0.13432835820895522,0.13432835820895522
supramarginal-rh,0.12186379928315412,0.13978494623655913,0.0931899641577061,0.12544802867383512,0.11469534050179211,0.13620071684587814,0.13261648745519714,0.13620071684587814
