,inferiorparietal-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.12962962962962962,0.13580246913580246,0.10185185185185185,0.13271604938271606,0.09876543209876543,0.13271604938271606,0.13271604938271606,0.13580246913580246
postcentral-lh,0.11653116531165311,0.15176151761517614,0.08943089430894309,0.11924119241192412,0.08943089430894309,0.14092140921409213,0.14092140921409213,0.15176151761517614
rostralmiddlefrontal-lh,0.11643835616438356,0.11643835616438356,0.21232876712328766,0.11643835616438356,0.08904109589041095,0.11643835616438356,0.11643835616438356,0.11643835616438356
superiorparietal-lh,0.11695906432748537,0.13157894736842105,0.09649122807017543,0.17251461988304093,0.08771929824561403,0.13157894736842105,0.13157894736842105,0.13157894736842105
superiorparietal-rh,0.13043478260869565,0.13043478260869565,0.10276679841897234,0.12648221343873517,0.12648221343873517,0.12648221343873517,0.12648221343873517,0.13043478260869565
superiortemporal-lh,0.11396011396011396,0.14814814814814814,0.09401709401709402,0.1225071225071225,0.08547008547008547,0.1452991452991453,0.1452991452991453,0.1452991452991453
supramarginal-lh,0.11331444759206799,0.1501416430594901,0.09348441926345609,0.12181303116147309,0.08498583569405099,0.14447592067988668,0.14447592067988668,0.14730878186968838
supramarginal-rh,0.11444141689373297,0.14986376021798364,0.08991825613079019,0.11989100817438691,0.08719346049046321,0.14168937329700274,0.14168937329700274,0.1553133514986376
