,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.6301075268817204,0.13333333333333333,0.07096774193548387,0.06881720430107527,0.060215053763440864,0.004301075268817204,0.03225806451612903,0.0
frontalpole-rh,0.15258855585831063,0.5422343324250681,0.1771117166212534,0.02997275204359673,0.05722070844686648,0.0,0.04087193460490463,0.0
medialorbitofrontal-lh,0.06199021207177814,0.12887438825448613,0.5823817292006526,0.10603588907014681,0.004893964110929853,0.03915171288743882,0.0701468189233279,0.0065252854812398045
parsorbitalis-lh,0.08958837772397095,0.04600484261501211,0.14527845036319612,0.6198547215496368,0.0,0.05084745762711865,0.04600484261501211,0.002421307506053269
parsorbitalis-rh,0.1375,0.041666666666666664,0.004166666666666667,0.0,0.7625,0.0125,0.041666666666666664,0.0
temporalpole-lh,0.0,0.0,0.07065217391304347,0.059782608695652176,0.002717391304347826,0.7608695652173914,0.08152173913043478,0.024456521739130436
temporalpole-rh,0.04967602591792657,0.04319654427645788,0.08639308855291576,0.03455723542116631,0.01511879049676026,0.0755939524838013,0.6781857451403888,0.017278617710583154
transversetemporal-rh,0.0,0.0,0.02717391304347826,0.016304347826086956,0.0,0.03260869565217391,0.03804347826086957,0.8858695652173914
