,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,parahippocampal-rh,posteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4363207547169811,0.125,0.07783018867924528,0.054245283018867926,0.05660377358490566,0.05188679245283019,0.11320754716981132,0.08490566037735849
frontalpole-rh,0.07555555555555556,0.4222222222222222,0.09555555555555556,0.08,0.08222222222222222,0.08,0.08222222222222222,0.08222222222222222
insula-lh,0.07348242811501597,0.11501597444089456,0.17252396166134185,0.17252396166134185,0.1757188498402556,0.16932907348242812,0.04472843450479233,0.07667731629392971
paracentral-lh,0.048327137546468404,0.10037174721189591,0.16356877323420074,0.20074349442379183,0.1895910780669145,0.20817843866171004,0.022304832713754646,0.06691449814126393
parahippocampal-rh,0.04472843450479233,0.08945686900958466,0.14376996805111822,0.1757188498402556,0.28115015974440893,0.18210862619808307,0.022364217252396165,0.06070287539936102
posteriorcingulate-lh,0.04580152671755725,0.09923664122137404,0.16412213740458015,0.20229007633587787,0.19083969465648856,0.2099236641221374,0.019083969465648856,0.06870229007633588
rostralanteriorcingulate-rh,0.20833333333333334,0.1423611111111111,0.08333333333333333,0.04861111111111111,0.052083333333333336,0.04513888888888889,0.3368055555555556,0.08333333333333333
temporalpole-rh,0.08545034642032333,0.07621247113163972,0.057736720554272515,0.05542725173210162,0.05542725173210162,0.05542725173210162,0.050808314087759814,0.5635103926096998
