,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.8093023255813954,0.0,0.0,0.046511627906976744,0.09302325581395349,0.05116279069767442,0.0,0.0
frontalpole-lh,0.0,0.6991404011461319,0.1318051575931232,0.07736389684813753,0.008595988538681949,0.0830945558739255,0.0,0.0
frontalpole-rh,0.0,0.10687022900763359,0.7175572519083969,0.058524173027989825,0.0,0.0916030534351145,0.02544529262086514,0.0
isthmuscingulate-rh,0.035398230088495575,0.07374631268436578,0.061946902654867256,0.7551622418879056,0.061946902654867256,0.0058997050147492625,0.0058997050147492625,0.0
lingual-lh,0.08968609865470852,0.03139013452914798,0.0,0.08968609865470852,0.7757847533632287,0.013452914798206279,0.0,0.0
parsorbitalis-lh,0.04154302670623145,0.06824925816023739,0.10089020771513353,0.008902077151335312,0.002967359050445104,0.7359050445103857,0.017804154302670624,0.02373887240356083
rostralanteriorcingulate-rh,0.0,0.010582010582010581,0.042328042328042326,0.0,0.0,0.05291005291005291,0.708994708994709,0.18518518518518517
temporalpole-rh,0.0,0.0,0.0,0.0,0.0037593984962406013,0.041353383458646614,0.12406015037593984,0.8308270676691729
