,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.8072289156626506,0.1566265060240964,0.0,0.0,0.0,0.03614457831325301,0.0,0.0
caudalanteriorcingulate-rh,0.35714285714285715,0.5,0.023809523809523808,0.09523809523809523,0.0,0.0,0.0,0.023809523809523808
frontalpole-lh,0.038461538461538464,0.038461538461538464,0.8589743589743589,0.0641025641025641,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.03508771929824561,0.17543859649122806,0.7017543859649122,0.0,0.0,0.0,0.08771929824561403
parsorbitalis-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pericalcarine-lh,0.0625,0.0,0.0625,0.0,0.0,0.875,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-rh,0.0,0.08823529411764706,0.0,0.2647058823529412,0.0,0.0,0.0,0.6470588235294118
