,Fp1,P8,TP10,F8,AF7,P6,TP8,AF8
Fp1,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.23076923076923078,0.15384615384615385
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.125,0.0,0.25,0.0,0.0,0.25,0.25,0.125
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.125,0.0,0.25,0.0,0.0,0.25,0.25,0.125
TP8,0.125,0.0,0.25,0.0,0.0,0.25,0.25,0.125
AF8,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.23076923076923078,0.15384615384615385
