,F7,FT9,AF3,FT7,P1,POz,P2,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.6462585034013606,0.0,0.0,0.0,0.0,0.35374149659863946
FT7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.5133333333333333,0.0,0.0,0.4866666666666667
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.1261682242990654,0.0,0.3364485981308411,0.0,0.0,0.5373831775700935
