,F7,FT9,AF3,FT7,P1,POz,P2,AF8
F7,0.687776793622675,0.15234720992028344,0.0,0.11293179805137289,0.033215234720992026,0.0,0.013728963684676704,0.0
FT9,0.1806133056133056,0.6834719334719335,0.06782744282744282,0.0,0.0002598752598752599,0.0,0.0,0.06782744282744282
AF3,0.00020165355918531962,0.05283323250655374,0.5781407541843113,0.0,0.0,0.0,0.014922363379713652,0.35390199637023595
FT7,0.17748158540862854,0.0,0.0,0.805331462644686,0.012276394247632409,0.0,0.0,0.004910557699052964
P1,0.05859221392056626,0.0,0.0,0.014549744396382226,0.8694455367675973,0.0,0.0,0.05741250491545419
POz,0.0,0.0,0.0,0.0,0.0,0.9628355127322781,0.0,0.03716448726772195
P2,0.02586206896551724,0.0,0.03189655172413793,0.0,0.0,0.0,0.9422413793103448,0.0
AF8,0.00017485574401119076,0.04581220493093198,0.30914495541178527,0.0020982689281342894,0.02517922713761147,0.018884420353208604,0.0,0.5987060674943172
