,FC5,T7,Cz,F8,AF7,FT7,FT8,AF8
FC5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.7386172006745363,0.0,0.0775716694772344,0.18381112984822934,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.12244897959183673,0.0,0.7066326530612245,0.0,0.0,0.0,0.17091836734693877
AF7,0.0,0.11260330578512397,0.0,0.0,0.8502066115702479,0.0,0.0,0.0371900826446281
FT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.12380952380952381,0.06666666666666667,0.0,0.0,0.8095238095238095
