,FC5,T7,Cz,F8,AF7,FT7,FT8,AF8
FC5,0.8918358889349358,0.0,0.0,0.040198922503108164,0.009531703273932863,0.0,0.05843348528802321,0.0
T7,0.0,0.8458285274894272,0.013071895424836602,0.01768550557477893,0.041906958861976165,0.0,0.048827374086889655,0.032679738562091505
Cz,0.0,0.01290843081887858,0.9503832190399355,0.0,0.0,0.0,0.0,0.03670835014118596
F8,0.038982355354944605,0.019696347968814115,0.0,0.9138284776364383,0.0,0.0,0.0,0.027492819039803038
AF7,0.006558173427252854,0.026475589021131892,0.0,0.0,0.736215691037163,0.023803740587806654,0.0,0.2069468059266456
FT7,0.0,0.0,0.0,0.0,0.03983402489626556,0.9522821576763485,0.0,0.007883817427385892
FT8,0.051648351648351645,0.045787545787545784,0.0,0.0,0.0,0.0,0.863003663003663,0.03956043956043956
AF8,0.0,0.01815329448677723,0.01994621246077992,0.014567458538771852,0.19116987897803675,0.00470640968175706,0.023756163155535633,0.7277005826983416
