,FT9,TP9,TP10,AF7,AF3,P5,AF8,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.6617647058823529,0.0,0.0,0.0,0.3382352941176471
AF3,0.0,0.0,0.0,0.0,0.3992248062015504,0.0,0.4011627906976744,0.1996124031007752
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.359375,0.0,0.4305555555555556,0.21006944444444445
AF4,0.0,0.0,0.0,0.14609053497942387,0.20781893004115226,0.0,0.2448559670781893,0.4012345679012346
