,F7,FT9,FC6,FT7,FC3,POz,FT8,AF8
F7,0.7316915100453661,0.19248217757615035,0.0,0.0,0.07582631237848347,0.0,0.0,0.0
FT9,0.15460186142709412,0.6132368148914168,0.10444674250258532,0.0,0.0,0.05842812823164426,0.06928645294725956,0.0
FC6,0.0,0.15497301464919044,0.7525057825751735,0.0,0.0,0.09252120277563608,0.0,0.0
FT7,0.0,0.0,0.0,0.9292123629112662,0.0,0.0,0.0,0.0707876370887338
FC3,0.1453416149068323,0.0,0.0,0.0,0.822360248447205,0.0,0.0,0.03229813664596273
POz,0.0,0.11534391534391535,0.12486772486772486,0.0010582010582010583,0.0,0.7587301587301587,0.0,0.0
FT8,0.0,0.1806108897742364,0.0,0.0,0.0,0.0,0.8193891102257637,0.0
AF8,0.0,0.0,0.0,0.053323593864134405,0.017531044558071585,0.0,0.0,0.929145361577794
