,F7,FT9,AF3,FT7,P1,POz,P2,AF8
F7,0.6854838709677419,0.0,0.0,0.31451612903225806,0.0,0.0,0.0,0.0
FT9,0.0,0.33248081841432225,0.3337595907928389,0.0,0.0,0.0,0.0,0.3337595907928389
AF3,0.0,0.17328042328042328,0.4576719576719577,0.0,0.0,0.0,0.0,0.36904761904761907
FT7,0.25109170305676853,0.0,0.0,0.7183406113537117,0.0,0.0,0.0,0.03056768558951965
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.16634920634920636,0.3549206349206349,0.007619047619047619,0.0,0.0,0.0,0.4711111111111111
