,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.34615384615384615,0.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.19230769230769232,0.15384615384615385
frontalpole-rh,0.0,0.2978723404255319,0.1276595744680851,0.10638297872340426,0.1702127659574468,0.1276595744680851,0.0851063829787234,0.0851063829787234
lateralorbitofrontal-lh,0.056338028169014086,0.056338028169014086,0.15492957746478872,0.16901408450704225,0.09859154929577464,0.15492957746478872,0.15492957746478872,0.15492957746478872
medialorbitofrontal-lh,0.08333333333333333,0.041666666666666664,0.1388888888888889,0.16666666666666666,0.08333333333333333,0.1388888888888889,0.18055555555555555,0.16666666666666666
medialorbitofrontal-rh,0.03508771929824561,0.10526315789473684,0.15789473684210525,0.14035087719298245,0.15789473684210525,0.15789473684210525,0.12280701754385964,0.12280701754385964
rostralanteriorcingulate-lh,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.17105263157894737,0.09210526315789473,0.15789473684210525,0.15789473684210525,0.15789473684210525
rostralanteriorcingulate-rh,0.09859154929577464,0.028169014084507043,0.14084507042253522,0.16901408450704225,0.07042253521126761,0.14084507042253522,0.18309859154929578,0.16901408450704225
rostralmiddlefrontal-lh,0.09230769230769231,0.03076923076923077,0.13846153846153847,0.16923076923076924,0.07692307692307693,0.13846153846153847,0.18461538461538463,0.16923076923076924
