,entorhinal-lh,fusiform-lh,inferiorparietal-lh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.1986754966887417,0.17880794701986755,0.16556291390728478,0.11920529801324503,0.152317880794702,0.1390728476821192,0.0,0.046357615894039736
fusiform-lh,0.17365269461077845,0.18562874251497005,0.1317365269461078,0.1317365269461078,0.16167664670658682,0.1497005988023952,0.0,0.0658682634730539
inferiorparietal-lh,0.20175438596491227,0.17543859649122806,0.2543859649122807,0.09649122807017543,0.14035087719298245,0.12280701754385964,0.008771929824561403,0.0
lateralorbitofrontal-lh,0.12195121951219512,0.14634146341463414,0.07926829268292683,0.18902439024390244,0.17073170731707318,0.17073170731707318,0.0,0.12195121951219512
lingual-lh,0.14450867052023122,0.1676300578034682,0.10404624277456648,0.15028901734104047,0.1791907514450867,0.1676300578034682,0.0,0.08670520231213873
parahippocampal-lh,0.13855421686746988,0.16265060240963855,0.0963855421686747,0.1566265060240964,0.18072289156626506,0.1746987951807229,0.0,0.09036144578313253
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-lh,0.08653846153846154,0.125,0.019230769230769232,0.21153846153846154,0.16346153846153846,0.16346153846153846,0.0,0.23076923076923078
