,cuneus-lh,cuneus-rh,frontalpole-lh,isthmuscingulate-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
cuneus-lh,0.46511627906976744,0.22093023255813954,0.0,0.1744186046511628,0.10852713178294573,0.0,0.031007751937984496,0.0
cuneus-rh,0.21982758620689655,0.6810344827586207,0.0,0.09913793103448276,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.7441860465116279,0.0,0.018604651162790697,0.0,0.2372093023255814,0.0
isthmuscingulate-lh,0.1457142857142857,0.08285714285714285,0.0,0.5142857142857142,0.1742857142857143,0.0,0.08285714285714285,0.0
isthmuscingulate-rh,0.08376963350785341,0.0,0.005235602094240838,0.17801047120418848,0.4319371727748691,0.12041884816753927,0.1806282722513089,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.1934156378600823,0.6790123456790124,0.12757201646090535,0.0
rostralanteriorcingulate-lh,0.03296703296703297,0.0,0.13186813186813187,0.09065934065934066,0.21978021978021978,0.09340659340659341,0.43131868131868134,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
