,bankssts-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-rh
bankssts-lh,0.6101694915254238,0.0,0.0,0.0,0.0,0.2711864406779661,0.11864406779661017,0.0
fusiform-lh,0.0,0.32786885245901637,0.21311475409836064,0.21311475409836064,0.08196721311475409,0.0,0.16393442622950818,0.0
inferiortemporal-lh,0.0,0.1917808219178082,0.5205479452054794,0.1780821917808219,0.0684931506849315,0.0,0.0410958904109589,0.0
insula-lh,0.0,0.23076923076923078,0.2153846153846154,0.4307692307692308,0.07692307692307693,0.0,0.046153846153846156,0.0
isthmuscingulate-rh,0.0,0.07407407407407407,0.06172839506172839,0.07407407407407407,0.5432098765432098,0.037037037037037035,0.037037037037037035,0.1728395061728395
paracentral-lh,0.3673469387755102,0.0,0.0,0.0,0.02040816326530612,0.6122448979591837,0.0,0.0
parahippocampal-lh,0.10344827586206896,0.1724137931034483,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.5,0.017241379310344827
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.4864864864864865,0.0,0.02702702702702703,0.4864864864864865
