,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.14035087719298245,0.14035087719298245,0.14035087719298245,0.10526315789473684,0.06578947368421052,0.14473684210526316,0.13596491228070176,0.12719298245614036
inferiorparietal-rh,0.13445378151260504,0.14285714285714285,0.14285714285714285,0.09663865546218488,0.07142857142857142,0.14705882352941177,0.13445378151260504,0.13025210084033614
parstriangularis-rh,0.12698412698412698,0.13095238095238096,0.15476190476190477,0.10317460317460317,0.06746031746031746,0.15079365079365079,0.1349206349206349,0.13095238095238096
rostralmiddlefrontal-rh,0.12755102040816327,0.12244897959183673,0.1377551020408163,0.1326530612244898,0.07142857142857142,0.1377551020408163,0.1377551020408163,0.1326530612244898
superiortemporal-lh,0.1111111111111111,0.13071895424836602,0.13725490196078433,0.10457516339869281,0.1111111111111111,0.13725490196078433,0.13071895424836602,0.13725490196078433
superiortemporal-rh,0.1225296442687747,0.13438735177865613,0.1541501976284585,0.10276679841897234,0.06719367588932806,0.1541501976284585,0.13438735177865613,0.13043478260869565
supramarginal-lh,0.12757201646090535,0.13168724279835392,0.14814814814814814,0.10699588477366255,0.06995884773662552,0.1440329218106996,0.13991769547325103,0.13168724279835392
supramarginal-rh,0.11885245901639344,0.12704918032786885,0.14754098360655737,0.10245901639344263,0.06967213114754098,0.15163934426229508,0.13114754098360656,0.15163934426229508
