,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.13095238095238096,0.14285714285714285,0.13095238095238096,0.047619047619047616,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.14285714285714285
inferiorparietal-rh,0.12643678160919541,0.16091954022988506,0.12643678160919541,0.04597701149425287,0.13793103448275862,0.11494252873563218,0.14942528735632185,0.13793103448275862
parstriangularis-rh,0.13095238095238096,0.14285714285714285,0.13095238095238096,0.047619047619047616,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.14285714285714285
rostralmiddlefrontal-lh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
rostralmiddlefrontal-rh,0.12790697674418605,0.1511627906976744,0.12790697674418605,0.046511627906976744,0.13953488372093023,0.11627906976744186,0.1511627906976744,0.13953488372093023
superiortemporal-lh,0.1375,0.1375,0.1375,0.05,0.1375,0.125,0.1375,0.1375
superiortemporal-rh,0.12643678160919541,0.16091954022988506,0.12643678160919541,0.04597701149425287,0.13793103448275862,0.11494252873563218,0.14942528735632185,0.13793103448275862
supramarginal-lh,0.12790697674418605,0.1511627906976744,0.12790697674418605,0.046511627906976744,0.13953488372093023,0.11627906976744186,0.1511627906976744,0.13953488372093023
