,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1323529411764706,0.14705882352941177,0.1323529411764706,0.029411764705882353,0.1323529411764706,0.1323529411764706,0.14705882352941177,0.14705882352941177
inferiorparietal-rh,0.12413793103448276,0.15862068965517243,0.12413793103448276,0.027586206896551724,0.12413793103448276,0.1310344827586207,0.15862068965517243,0.15172413793103448
parstriangularis-rh,0.1323529411764706,0.14705882352941177,0.1323529411764706,0.029411764705882353,0.1323529411764706,0.1323529411764706,0.14705882352941177,0.14705882352941177
rostralmiddlefrontal-lh,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
rostralmiddlefrontal-rh,0.13432835820895522,0.14925373134328357,0.13432835820895522,0.029850746268656716,0.13432835820895522,0.12686567164179105,0.14925373134328357,0.1417910447761194
superiortemporal-lh,0.11538461538461539,0.1282051282051282,0.11538461538461539,0.02564102564102564,0.10897435897435898,0.1987179487179487,0.1346153846153846,0.17307692307692307
superiortemporal-rh,0.12413793103448276,0.15862068965517243,0.12413793103448276,0.027586206896551724,0.12413793103448276,0.1310344827586207,0.15862068965517243,0.15172413793103448
supramarginal-lh,0.11612903225806452,0.14193548387096774,0.11612903225806452,0.025806451612903226,0.11612903225806452,0.15483870967741936,0.14838709677419354,0.18064516129032257
