,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.1346153846153846,0.15384615384615385,0.1346153846153846,0.0,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.15384615384615385
inferiorparietal-rh,0.1206896551724138,0.15517241379310345,0.1206896551724138,0.0,0.10344827586206896,0.15517241379310345,0.1724137931034483,0.1724137931034483
parstriangularis-rh,0.1346153846153846,0.15384615384615385,0.1346153846153846,0.0,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.15384615384615385
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.0,0.125,0.14583333333333334,0.14583333333333334,0.14583333333333334
superiortemporal-lh,0.1206896551724138,0.15517241379310345,0.1206896551724138,0.0,0.10344827586206896,0.15517241379310345,0.1724137931034483,0.1724137931034483
superiortemporal-rh,0.1206896551724138,0.15517241379310345,0.1206896551724138,0.0,0.10344827586206896,0.15517241379310345,0.1724137931034483,0.1724137931034483
supramarginal-lh,0.1206896551724138,0.15517241379310345,0.1206896551724138,0.0,0.10344827586206896,0.15517241379310345,0.1724137931034483,0.1724137931034483
