,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.05477980665950591,0.00644468313641246,0.04833512352309345,0.0,0.0,0.008592910848549946,0.055853920515574654,0.0,0.0,0.0,0.04403866809881848,0.0,0.0,0.0010741138560687433,0.004296455424274973,0.0,0.0,0.0,0.0,0.007518796992481203,0.050483351235230935,0.0,0.0021482277121374865,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.05692803437164339,0.0,0.04618689581095596,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.04296455424274973,0.021482277121374866,0.02577873254564984,0.03329752953813104,0.02685284640171858,0.045112781954887216,0.02900107411385607,0.04403866809881848,0.0021482277121374865,0.050483351235230935,0.055853920515574654,0.05263157894736842,0.0,0.004296455424274973,0.024704618689581095,0.0,0.015037593984962405,0.0,0.0,0.05477980665950591,0.011815252416756176,0.0
Fz,0.04142011834319527,0.03550295857988166,0.04142011834319527,0.0,0.0,0.0,0.04142011834319527,0.0,0.0,0.0,0.04142011834319527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04142011834319527,0.04142011834319527,0.0,0.011834319526627219,0.04142011834319527,0.0,0.0,0.0,0.0,0.0,0.029585798816568046,0.0,0.04142011834319527,0.0,0.04142011834319527,0.0,0.0,0.0,0.0,0.0,0.0,0.04142011834319527,0.03550295857988166,0.04142011834319527,0.04142011834319527,0.005917159763313609,0.04142011834319527,0.023668639053254437,0.04142011834319527,0.0,0.023668639053254437,0.03550295857988166,0.04142011834319527,0.0,0.023668639053254437,0.04142011834319527,0.0,0.04142011834319527,0.0,0.0,0.029585798816568046,0.04142011834319527,0.0
F3,0.04994686503719448,0.007438894792773645,0.04994686503719448,0.0,0.0,0.008501594048884165,0.052072263549415514,0.0,0.0,0.0,0.04569606801275239,0.0,0.0,0.0,0.0021253985122210413,0.0010626992561105207,0.0,0.003188097768331562,0.0,0.010626992561105207,0.052072263549415514,0.0,0.005313496280552604,0.039319872476089264,0.0,0.0,0.0,0.0,0.0,0.020191285866099893,0.003188097768331562,0.048884165781083955,0.0,0.04782146652497343,0.0,0.0,0.01487778958554729,0.0,0.0,0.0,0.044633368756641874,0.021253985122210415,0.028692879914984058,0.03506907545164718,0.026567481402763018,0.04782146652497343,0.028692879914984058,0.04569606801275239,0.0,0.04357066950053135,0.04782146652497343,0.05100956429330499,0.0,0.007438894792773645,0.02763018065887354,0.0,0.018065887353878853,0.0021253985122210413,0.0,0.04675876726886291,0.01487778958554729,0.0
F7,0.0,0.0,0.0,0.03747534516765286,0.03944773175542406,0.0,0.0039447731755424065,0.01972386587771203,0.03944773175542406,0.03944773175542406,0.015779092702169626,0.0,0.03155818540433925,0.021696252465483234,0.015779092702169626,0.03944773175542406,0.02564102564102564,0.03944773175542406,0.029585798816568046,0.02564102564102564,0.0,0.03155818540433925,0.03353057199211045,0.015779092702169626,0.0,0.02564102564102564,0.03944773175542406,0.0,0.0,0.0,0.03944773175542406,0.0,0.027613412228796843,0.007889546351084813,0.029585798816568046,0.03944773175542406,0.0,0.027613412228796843,0.0,0.01972386587771203,0.007889546351084813,0.0,0.013806706114398421,0.01972386587771203,0.0,0.0,0.0,0.011834319526627219,0.01775147928994083,0.0,0.0,0.0,0.0,0.03353057199211045,0.015779092702169626,0.01972386587771203,0.01775147928994083,0.013806706114398421,0.021696252465483234,0.0,0.013806706114398421,0.03155818540433925
FT9,0.0,0.0,0.001890359168241966,0.035916824196597356,0.03780718336483932,0.0,0.005671077504725898,0.01890359168241966,0.03969754253308128,0.03780718336483932,0.017013232514177693,0.0,0.030245746691871456,0.020793950850661626,0.015122873345935728,0.03969754253308128,0.024574669187145556,0.03969754253308128,0.02835538752362949,0.026465028355387523,0.0,0.030245746691871456,0.034026465028355386,0.017013232514177693,0.0,0.024574669187145556,0.03780718336483932,0.0,0.0,0.0,0.03969754253308128,0.0,0.026465028355387523,0.00945179584120983,0.02835538752362949,0.03969754253308128,0.0,0.026465028355387523,0.0,0.01890359168241966,0.00945179584120983,0.0,0.015122873345935728,0.020793950850661626,0.0,0.001890359168241966,0.0,0.013232514177693762,0.017013232514177693,0.0,0.0,0.0,0.0,0.034026465028355386,0.017013232514177693,0.01890359168241966,0.01890359168241966,0.015122873345935728,0.020793950850661626,0.0,0.015122873345935728,0.030245746691871456
FC5,0.04395604395604396,0.0,0.04395604395604396,0.0,0.0,0.038461538461538464,0.04395604395604396,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.027472527472527472,0.0,0.04395604395604396,0.0,0.04395604395604396,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.04395604395604396,0.027472527472527472,0.04395604395604396,0.03296703296703297,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.0,0.04395604395604396,0.04395604395604396,0.04395604395604396,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.0
FC1,0.04884792626728111,0.0064516129032258064,0.04516129032258064,0.0,0.0009216589861751152,0.007373271889400922,0.059907834101382486,0.0,0.0018433179723502304,0.0009216589861751152,0.047926267281105994,0.0,0.0,0.0009216589861751152,0.003686635944700461,0.0027649769585253456,0.0,0.004608294930875576,0.0,0.011059907834101382,0.04608294930875576,0.0,0.0064516129032258064,0.0423963133640553,0.0,0.0,0.0009216589861751152,0.0,0.0,0.017511520737327188,0.004608294930875576,0.053456221198156684,0.0,0.047926267281105994,0.0,0.0018433179723502304,0.012903225806451613,0.0,0.0,0.0,0.041474654377880185,0.018433179723502304,0.026728110599078342,0.03870967741935484,0.02304147465437788,0.0423963133640553,0.02488479262672811,0.047926267281105994,0.0018433179723502304,0.04331797235023042,0.04884792626728111,0.047004608294930875,0.0,0.008294930875576038,0.025806451612903226,0.0,0.017511520737327188,0.003686635944700461,0.0,0.04884792626728111,0.014746543778801843,0.0
C3,0.0,0.0,0.0,0.02528735632183908,0.02528735632183908,0.0,0.0,0.04827586206896552,0.02528735632183908,0.04367816091954023,0.0,0.0,0.052873563218390804,0.052873563218390804,0.04597701149425287,0.02528735632183908,0.02528735632183908,0.0367816091954023,0.052873563218390804,0.009195402298850575,0.0,0.04827586206896552,0.01839080459770115,0.0,0.0,0.052873563218390804,0.03908045977011494,0.0,0.0,0.0,0.0367816091954023,0.0,0.052873563218390804,0.0,0.052873563218390804,0.03908045977011494,0.0,0.013793103448275862,0.0,0.006896551724137931,0.0,0.0,0.0,0.0022988505747126436,0.0,0.0,0.0,0.0,0.04827586206896552,0.0,0.0,0.0,0.0,0.01839080459770115,0.0,0.022988505747126436,0.0,0.0,0.02528735632183908,0.0,0.0,0.052873563218390804
T7,0.0,0.0,0.0036363636363636364,0.034545454545454546,0.03636363636363636,0.0,0.007272727272727273,0.01818181818181818,0.038181818181818185,0.03636363636363636,0.01818181818181818,0.0,0.02909090909090909,0.02,0.014545454545454545,0.04,0.023636363636363636,0.04,0.02727272727272727,0.02727272727272727,0.0018181818181818182,0.02909090909090909,0.034545454545454546,0.01818181818181818,0.0,0.023636363636363636,0.03636363636363636,0.0,0.0,0.0,0.04,0.0,0.025454545454545455,0.01090909090909091,0.02727272727272727,0.038181818181818185,0.0,0.025454545454545455,0.0,0.01818181818181818,0.01090909090909091,0.0,0.016363636363636365,0.02181818181818182,0.0,0.0036363636363636364,0.0,0.014545454545454545,0.016363636363636365,0.0,0.0,0.0,0.0,0.034545454545454546,0.01818181818181818,0.01818181818181818,0.02,0.016363636363636365,0.02,0.0,0.016363636363636365,0.02909090909090909
TP9,0.0,0.0,0.0012406947890818859,0.02357320099255583,0.02481389578163772,0.0,0.0037220843672456576,0.019851116625310174,0.026054590570719603,0.04962779156327544,0.011166253101736972,0.0,0.043424317617866005,0.03225806451612903,0.02109181141439206,0.026054590570719603,0.016129032258064516,0.04962779156327544,0.04466501240694789,0.017369727047146403,0.0,0.03970223325062035,0.022332506203473945,0.011166253101736972,0.0,0.038461538461538464,0.04590570719602978,0.0,0.0,0.0,0.04962779156327544,0.0,0.04094292803970223,0.00620347394540943,0.04466501240694789,0.04838709677419355,0.0,0.017369727047146403,0.0,0.01240694789081886,0.00620347394540943,0.0,0.009925558312655087,0.013647642679900745,0.0,0.0012406947890818859,0.0,0.008684863523573201,0.02481389578163772,0.0,0.0,0.0,0.0,0.03225806451612903,0.011166253101736972,0.01240694789081886,0.01240694789081886,0.009925558312655087,0.013647642679900745,0.0,0.009925558312655087,0.04590570719602978
