,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.4831013916500994,0.2147117296222664,0.08349900596421471,0.05765407554671968,0.0775347912524851,0.007952286282306162,0.0636182902584493,0.011928429423459244
frontalpole-rh,0.11366384522370013,0.5477629987908101,0.05804111245465538,0.060459492140266025,0.019347037484885126,0.07980652962515115,0.09794437726723096,0.022974607013301087
parahippocampal-rh,0.06456456456456457,0.07807807807807808,0.7282282282282282,0.02252252252252252,0.04054054054054054,0.03003003003003003,0.01951951951951952,0.016516516516516516
parsorbitalis-lh,0.04354587869362364,0.08242612752721618,0.02332814930015552,0.6998444790046656,0.0,0.013996889580093312,0.09642301710730948,0.04043545878693624
parsorbitalis-rh,0.09255079006772009,0.03611738148984198,0.04288939051918736,0.0,0.7291196388261851,0.05191873589164785,0.009029345372460496,0.03837471783295711
rostralanteriorcingulate-rh,0.016181229773462782,0.10517799352750809,0.02912621359223301,0.0048543689320388345,0.04692556634304207,0.6067961165048543,0.10679611650485436,0.08414239482200647
temporalpole-lh,0.0366412213740458,0.1083969465648855,0.013740458015267175,0.09770992366412214,0.012213740458015267,0.09465648854961832,0.5755725190839694,0.061068702290076333
temporalpole-rh,0.0034542314335060447,0.022452504317789293,0.015544041450777202,0.031088082901554404,0.03281519861830743,0.08808290155440414,0.07253886010362694,0.7340241796200345
