,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,parahippocampal-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.6643109540636042,0.0706713780918728,0.012367491166077738,0.11130742049469965,0.0,0.037102473498233215,0.05653710247349823,0.04770318021201413
frontalpole-rh,0.06547619047619048,0.6264880952380952,0.028273809523809524,0.06398809523809523,0.044642857142857144,0.03869047619047619,0.09970238095238096,0.03273809523809524
fusiform-lh,0.00648508430609598,0.027237354085603113,0.5849546044098574,0.0,0.3450064850843061,0.0,0.03631647211413749,0.0
medialorbitofrontal-lh,0.10679611650485436,0.06601941747572816,0.0,0.6932038834951456,0.0,0.07572815533980583,0.027184466019417475,0.031067961165048542
parahippocampal-lh,0.0,0.033707865168539325,0.3096129837702871,0.0,0.6254681647940075,0.0,0.02871410736579276,0.0024968789013732834
parstriangularis-lh,0.049783549783549784,0.06277056277056277,0.0,0.08225108225108226,0.0,0.7164502164502164,0.05627705627705628,0.032467532467532464
rostralanteriorcingulate-rh,0.04595588235294118,0.11764705882352941,0.051470588235294115,0.025735294117647058,0.042279411764705885,0.04044117647058824,0.6488970588235294,0.027573529411764705
temporalpole-rh,0.051418439716312055,0.047872340425531915,0.0,0.024822695035460994,0.0,0.02304964539007092,0.03723404255319149,0.8156028368794326
