,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.2557633753806003,0.07655502392344497,0.06437581557198782,0.0,0.06437581557198782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01087429317094389,0.0,0.02566333188342758,0.0,0.0,0.037407568508046975,0.0,0.0,0.058721183123097,0.0,0.0,0.012179208351457155,0.07351022183558069,0.0,0.0,0.03827751196172249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039582427142235754,0.06437581557198782,0.0,0.0,0.0,0.02044367116137451,0.0017398869073510222,0.0,0.0,0.002174858634188778,0.058721183123097,0.0,0.0,0.00043497172683775554,0.0,0.0,0.0,0.030448020878642887,0.02566333188342758,0.03871248368856024,0.0,0.0,0.0,0.0
F3,0.0830945558739255,0.22874880611270296,0.09121298949379178,0.0,0.0883476599808978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03581661891117478,0.0,0.013849092645654251,0.0,0.0,0.0,0.0,0.0,0.050143266475644696,0.0,0.0,0.013371537726838587,0.0,0.0,0.0,0.04202483285577841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02913085004775549,0.1055396370582617,0.0,0.0,0.0,0.044412607449856735,0.0,0.0,0.0,0.02626552053486151,0.050143266475644696,0.0,0.0,0.03629417382999045,0.0,0.0,0.0,0.0,0.0,0.06160458452722063,0.0,0.0,0.0,0.0
FT9,0.04671717171717172,0.061553030303030304,0.21938131313131312,0.0,0.0836489898989899,0.0,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.024936868686868688,0.010101010101010102,0.0,0.04261363636363636,0.0,0.03156565656565657,0.0,0.0,0.017992424242424244,0.04892676767676768,0.0,0.0,0.008838383838383838,0.0,0.04008838383838384,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618686868686869,0.09154040404040405,0.0,0.0,0.0,0.017045454545454544,0.0,0.0,0.03345959595959596,0.005997474747474747,0.04892676767676768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422979797979798,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.3712574850299401,0.0,0.0,0.040419161676646706,0.0,0.0,0.0,0.0,0.07784431137724551,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0407934131736527,0.0,0.07372754491017965,0.0,0.0,0.0,0.0,0.0,0.03929640718562874,0.0,0.0,0.03031437125748503,0.0,0.0,0.038922155688622756,0.048652694610778445,0.0,0.0,0.0,0.018338323353293412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07410179640718563,0.0,0.0,0.0,0.005239520958083832,0.0,0.0,0.0,0.017589820359281437,0.0,0.11190119760479042,0.0,0.0,0.010853293413173653,0.0
FC1,0.05289492494639028,0.0675482487491065,0.0954253037884203,0.0,0.20550393137955683,0.0,0.0,0.06719085060757685,0.0,0.0,0.0,0.0,0.0,0.010007147962830594,0.0,0.043959971408148675,0.0,0.0,0.0,0.0,0.0,0.07112223016440314,0.0,0.0,0.010007147962830594,0.0,0.0,0.04110078627591136,0.07290922087205147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07469621157969979,0.08684774839170836,0.0,0.0,0.0,0.0368120085775554,0.0,0.0,0.0,0.0028591851322373124,0.06111508220157255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.07904642409033877,0.06649937264742785,0.0,0.0,0.39084065244667504,0.0,0.0,0.0,0.0,0.05897114178168131,0.07089084065244668,0.021957340025094103,0.0,0.0,0.0,0.05520702634880803,0.04328732747804266,0.0,0.0,0.0,0.0,0.0,0.012547051442910916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027603513174404015,0.0,0.03638644918444166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821831869510665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054579673776662486,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.058749210360075806,0.0,0.0,0.2779532533164877,0.0,0.0,0.014529374605180037,0.0,0.004737839545167404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03253316487681617,0.016424510423247,0.0,0.0,0.09317751105495894,0.1209728363866077,0.0,0.0,0.04643082754264056,0.0,0.0,0.0,0.0,0.0,0.0,0.04643082754264056,0.0,0.00915982312065698,0.026847757422615286,0.0,0.011686670878079595,0.041692987997473153,0.0,0.0,0.04706253948199621,0.0,0.0,0.0,0.04643082754264056,0.014845230574857865,0.0,0.024636765634870498,0.0,0.065698041692988,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32367149758454106,0.0,0.10789049919484701,0.0,0.10789049919484701,0.0,0.0,0.0,0.0,0.0,0.0,0.02576489533011272,0.0,0.0,0.0,0.00644122383252818,0.0,0.0,0.0,0.0,0.10789049919484701,0.0,0.0,0.01932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05958132045088567,0.0,0.0,0.08856682769726248,0.0,0.0,0.0,0.04508856682769726,0.10789049919484701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35795197100135934,0.0,0.0,0.0,0.0,0.0,0.0,0.07838695061169007,0.0,0.0,0.0,0.0,0.0,0.09741730856366108,0.0,0.0,0.0,0.01676483914816493,0.0,0.0,0.03624830086089714,0.03942002718622564,0.0,0.0,0.0,0.06524694154961486,0.03670140462165836,0.0,0.0,0.0,0.0,0.0,0.0,0.04395106479383779,0.011327594019030359,0.0,0.0,0.0,0.11780697779791573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07657453556864521,0.004984141368373357,0.017217942908926143
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015965166908563134,0.024310595065312045,0.0,0.29426705370101597,0.0,0.11211901306240929,0.0,0.0,0.0,0.0,0.0,0.0,0.03265602322206096,0.040638606676342524,0.0,0.0,0.06313497822931785,0.0,0.0,0.0,0.0,0.05224963715529753,0.0,0.0,0.022133526850507984,0.0,0.0,0.0,0.0,0.0,0.0,0.01741654571843251,0.0,0.0,0.0,0.0627721335268505,0.0,0.07220609579100146,0.0,0.0,0.0,0.0,0.0,0.0,0.03555878084179971,0.07801161103047896,0.0,0.0039912917271407835,0.0,0.07256894049346879,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.15963161933998465,0.0,0.0,0.07367613200306984,0.0,0.0,0.0,0.0,0.4029163468917882,0.0,0.1350729086722947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422102839600921,0.0,0.0,0.0,0.0,0.0,0.0,0.07521105141980046,0.0,0.0,0.0,0.0,0.11128165771297006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.03029110936270653,0.0,0.0,0.0,0.04366640440597954,0.0051140833988985055,0.026357199055861525,0.0,0.12116443745082613,0.0,0.2690794649881983,0.01966955153422502,0.0,0.022029897718332022,0.028717545239968528,0.021243115656963022,0.0,0.03894571203776554,0.04996066089693155,0.0,0.0,0.00865460267505901,0.0,0.0,0.0,0.0,0.04445318646734855,0.0,0.0,0.01966955153422502,0.0,0.0,0.0,0.0,0.0,0.0,0.006687647521636507,0.0,0.0,0.0,0.0,0.0,0.05979543666404406,0.0,0.0,0.05979543666404406,0.0,0.0,0.0,0.03225806451612903,0.07238394964594808,0.015342250196695516,0.0,0.0,0.004720692368214005,0.0,0.0,0.0
O1,0.010782934833567745,0.03422409751523676,0.014064697609001406,0.0,0.012189404594467886,0.0,0.016408813877168308,0.0,0.0,0.0,0.0,0.0806375996249414,0.02344116268166901,0.29957805907172996,0.009376465072667605,0.0,0.0,0.03844350679793718,0.0,0.0,0.0,0.005157055789967183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09939052977027661,0.0,0.0,0.0,0.032817627754336616,0.0,0.0,0.12376933895921238,0.0450070323488045,0.005157055789967183,0.0,0.0,0.123300515705579,0.0,0.0,0.0,0.02109704641350211,0.005157055789967183,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02442159383033419,0.7866323907455013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09511568123393316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07969151670951156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014138817480719794,0.0,0.0,0.0,0.0,0.0
