subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S37,Sess02,MOTOR_EXECUTION-LEFT,0.9958435296662296,1.0000000000000027,0.9494627842396967,1.0457550952894534,bootstrap,critical,rtwin_alpha
S37,Sess02,MOTOR_EXECUTION-RIGHT,0.998333501977021,1.0000000000000016,0.9550931908407118,1.0403887584827918,bootstrap,critical,rtwin_alpha
S37,Sess02,MOTOR_IMAGERY-LEFT,1.0052484926058234,1.0000000000000027,0.9602329753701571,1.054302388056778,bootstrap,critical,rtwin_alpha
S37,Sess02,MOTOR_IMAGERY-RIGHT,0.9894559365286791,1.0000000000000024,0.9518399771771394,1.024650652016398,bootstrap,critical,rtwin_alpha
S37,Sess02,MOTOR_EXECUTION,0.9970885158216253,1.0000000000000022,0.9522779875402042,1.0430719268861226,bootstrap,critical,rtwin_alpha
S37,Sess02,MOTOR_IMAGERY,0.9973522145672513,1.0000000000000027,0.9560364762736482,1.039476520036588,bootstrap,critical,rtwin_alpha
S37,Sess02,LEFT,1.0005460111360265,1.0000000000000027,0.9548478798049269,1.0500287416731156,bootstrap,critical,rtwin_alpha
S37,Sess02,RIGHT,0.99389471925285,1.000000000000002,0.9534665840089256,1.032519705249595,bootstrap,critical,rtwin_alpha
S37,Sess02,LEFT_vs_RIGHT,0.00665129188317648,0.0,-0.077671825444668,0.09656215766418996,bootstrap,delta,rtwin_alpha
S37,Sess02,IMAGERY_vs_EXECUTION,0.0002636987456260398,0.0,-0.08703545061247442,0.08719853249638387,bootstrap,delta,rtwin_alpha
S37,Sess02,ME_LEFT_vs_ME_RIGHT,-0.0024899723107913996,0.0,-0.09092597424309512,0.09066190444874167,bootstrap,delta,rtwin_alpha
S37,Sess02,MI_LEFT_vs_MI_RIGHT,0.01579255607714425,0.0,-0.06441767664624098,0.10246241087963848,bootstrap,delta,rtwin_alpha
