,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.15047021943573669,0.11285266457680251,0.15047021943573669,0.12852664576802508,0.15047021943573669,0.15047021943573669,0.07836990595611286,0.07836990595611286
inferiorparietal-rh,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.09615384615384616,0.09615384615384616
parsopercularis-lh,0.12894736842105264,0.09473684210526316,0.17894736842105263,0.10789473684210527,0.17894736842105263,0.17894736842105263,0.06578947368421052,0.06578947368421052
parstriangularis-rh,0.13986013986013987,0.1258741258741259,0.13986013986013987,0.13986013986013987,0.13986013986013987,0.13986013986013987,0.08741258741258741,0.08741258741258741
rostralmiddlefrontal-lh,0.12894736842105264,0.09473684210526316,0.17894736842105263,0.10789473684210527,0.17894736842105263,0.17894736842105263,0.06578947368421052,0.06578947368421052
superiorfrontal-lh,0.12894736842105264,0.09473684210526316,0.17894736842105263,0.10789473684210527,0.17894736842105263,0.17894736842105263,0.06578947368421052,0.06578947368421052
superiortemporal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
