,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.8458333333333333,0.15416666666666667,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.17098445595854922,0.6580310880829016,0.12953367875647667,0.0,0.04145077720207254,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.06687898089171974,0.5955414012738853,0.15605095541401273,0.01910828025477707,0.04777070063694268,0.11464968152866242,0.0
paracentral-lh,0.0,0.0,0.18315018315018314,0.5604395604395604,0.018315018315018316,0.10989010989010989,0.1282051282051282,0.0
paracentral-rh,0.0,0.01951219512195122,0.007317073170731708,0.004878048780487805,0.4292682926829268,0.2804878048780488,0.25853658536585367,0.0
posteriorcingulate-lh,0.0,0.0,0.0412621359223301,0.0825242718446602,0.26941747572815533,0.4320388349514563,0.17475728155339806,0.0
posteriorcingulate-rh,0.0,0.0,0.08226221079691516,0.07969151670951156,0.2622107969151671,0.16966580976863754,0.40616966580976865,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
