,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.140625,0.13541666666666666,0.026041666666666668,0.140625,0.140625,0.140625,0.140625,0.13541666666666666
inferiorparietal-rh,0.140625,0.13541666666666666,0.026041666666666668,0.140625,0.140625,0.140625,0.140625,0.13541666666666666
parsopercularis-lh,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
precentral-lh,0.140625,0.13541666666666666,0.026041666666666668,0.140625,0.140625,0.140625,0.140625,0.13541666666666666
rostralmiddlefrontal-lh,0.14054054054054055,0.13513513513513514,0.02702702702702703,0.14054054054054055,0.14054054054054055,0.14054054054054055,0.14054054054054055,0.13513513513513514
rostralmiddlefrontal-rh,0.140625,0.13541666666666666,0.026041666666666668,0.140625,0.140625,0.140625,0.140625,0.13541666666666666
superiorparietal-lh,0.140625,0.13541666666666666,0.026041666666666668,0.140625,0.140625,0.140625,0.140625,0.13541666666666666
supramarginal-lh,0.14054054054054055,0.13513513513513514,0.02702702702702703,0.14054054054054055,0.14054054054054055,0.14054054054054055,0.14054054054054055,0.13513513513513514
