,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.14414414414414414,0.13963963963963963,0.0,0.14414414414414414,0.14864864864864866,0.13963963963963963,0.13963963963963963,0.14414414414414414
inferiorparietal-rh,0.1341991341991342,0.1645021645021645,0.03896103896103896,0.1341991341991342,0.1341991341991342,0.12987012987012986,0.12987012987012986,0.1341991341991342
parsopercularis-lh,0.0,0.13432835820895522,0.8656716417910447,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.13617021276595745,0.13191489361702127,0.0,0.16170212765957448,0.14042553191489363,0.13191489361702127,0.13191489361702127,0.16595744680851063
rostralmiddlefrontal-lh,0.14414414414414414,0.13963963963963963,0.0,0.14414414414414414,0.14864864864864866,0.13963963963963963,0.13963963963963963,0.14414414414414414
rostralmiddlefrontal-rh,0.14485981308411214,0.14018691588785046,0.0,0.14485981308411214,0.14485981308411214,0.14018691588785046,0.14018691588785046,0.14485981308411214
superiorfrontal-rh,0.14479638009049775,0.14027149321266968,0.0,0.14479638009049775,0.14479638009049775,0.14027149321266968,0.14027149321266968,0.14479638009049775
superiorparietal-lh,0.13008130081300814,0.12601626016260162,0.0,0.15853658536585366,0.13414634146341464,0.12601626016260162,0.12601626016260162,0.1991869918699187
