,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.13314447592067988,0.13314447592067988,0.056657223796033995,0.13314447592067988,0.1359773371104816,0.1359773371104816,0.1359773371104816,0.1359773371104816
inferiorparietal-rh,0.13031914893617022,0.1356382978723404,0.05319148936170213,0.13829787234042554,0.13829787234042554,0.13297872340425532,0.13031914893617022,0.14095744680851063
parsopercularis-lh,0.11560693641618497,0.11560693641618497,0.1907514450867052,0.11560693641618497,0.11560693641618497,0.11560693641618497,0.11560693641618497,0.11560693641618497
postcentral-lh,0.12903225806451613,0.13440860215053763,0.053763440860215055,0.1424731182795699,0.13709677419354838,0.13172043010752688,0.12903225806451613,0.1424731182795699
precentral-lh,0.13136729222520108,0.13404825737265416,0.05361930294906166,0.13672922252010725,0.13672922252010725,0.13404825737265416,0.13404825737265416,0.13941018766756033
superiorfrontal-lh,0.13186813186813187,0.1346153846153846,0.054945054945054944,0.1346153846153846,0.13736263736263737,0.1346153846153846,0.1346153846153846,0.13736263736263737
superiorfrontal-rh,0.13314447592067988,0.13314447592067988,0.056657223796033995,0.13314447592067988,0.1359773371104816,0.1359773371104816,0.1359773371104816,0.1359773371104816
superiorparietal-lh,0.13031914893617022,0.13297872340425532,0.05319148936170213,0.14095744680851063,0.1356382978723404,0.13297872340425532,0.13297872340425532,0.14095744680851063
