,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.30833333333333335,0.0,0.0,0.325,0.08333333333333333,0.0,0.2833333333333333,0.0
FC2,0.0,0.8125,0.0,0.0,0.0,0.1875,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.312,0.0,0.0,0.328,0.08,0.0,0.28,0.0
P1,0.2619047619047619,0.0,0.0,0.2619047619047619,0.21428571428571427,0.0,0.2619047619047619,0.0
PO8,0.0,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156,0.0,0.0
F6,0.30973451327433627,0.0,0.0,0.3185840707964602,0.08849557522123894,0.0,0.2831858407079646,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
