,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.4857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.05714285714285714,0.3142857142857143,0.0,0.08571428571428572
FC2,0.0,0.23170731707317074,0.0,0.25609756097560976,0.25609756097560976,0.0,0.25609756097560976,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.19801980198019803,0.0,0.27722772277227725,0.3069306930693069,0.0,0.21782178217821782,0.0
P1,0.0,0.1721311475409836,0.0,0.2540983606557377,0.39344262295081966,0.0,0.18032786885245902,0.0
PO8,0.48,0.0,0.0,0.0,0.0,0.4,0.0,0.12
F6,0.0,0.21951219512195122,0.0,0.2682926829268293,0.2682926829268293,0.0,0.24390243902439024,0.0
F2,0.36363636363636365,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727
