,F7,FT9,F8,Fp2,FT7,C5,PO4,C2
F7,0.4224137931034483,0.0,0.0,0.41379310344827586,0.0,0.16379310344827586,0.0,0.0
FT9,0.0,0.18666666666666668,0.18666666666666668,0.0,0.2,0.0,0.21333333333333335,0.21333333333333335
F8,0.0,0.15625,0.1875,0.0,0.21875,0.0,0.21875,0.21875
Fp2,0.42105263157894735,0.0,0.0,0.41228070175438597,0.0,0.16666666666666666,0.0,0.0
FT7,0.0,0.10273972602739725,0.136986301369863,0.0,0.2671232876712329,0.0,0.2808219178082192,0.21232876712328766
C5,0.3448275862068966,0.0,0.0,0.3448275862068966,0.0,0.3103448275862069,0.0,0.0
PO4,0.006802721088435374,0.10204081632653061,0.1360544217687075,0.006802721088435374,0.2585034013605442,0.006802721088435374,0.272108843537415,0.2108843537414966
C2,0.008,0.12,0.16,0.008,0.232,0.008,0.24,0.224
