,Oz,FC2,F8,FC3,P1,PO8,F6,F2
Oz,0.2867647058823529,0.19852941176470587,0.0,0.007352941176470588,0.0,0.27205882352941174,0.0,0.23529411764705882
FC2,0.2571428571428571,0.23809523809523808,0.0,0.0,0.0,0.2571428571428571,0.0,0.24761904761904763
F8,0.0,0.0,0.24,0.25142857142857145,0.25142857142857145,0.0,0.2571428571428571,0.0
FC3,0.0,0.0,0.21226415094339623,0.2641509433962264,0.24056603773584906,0.0,0.2830188679245283,0.0
P1,0.0,0.0,0.22916666666666666,0.2552083333333333,0.25,0.0,0.265625,0.0
PO8,0.2867647058823529,0.19852941176470587,0.0,0.007352941176470588,0.0,0.27205882352941174,0.0,0.23529411764705882
F6,0.0,0.0,0.20754716981132076,0.2641509433962264,0.2358490566037736,0.0,0.29245283018867924,0.0
F2,0.2644628099173554,0.21487603305785125,0.0,0.008264462809917356,0.0,0.2644628099173554,0.0,0.24793388429752067
