,CP5,FT10,F8,Fp2,CP3,PO8,FT8,AF4
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.35,0.3125,0.0,0.0125,0.325,0.0,0.0
F8,0.0,0.34615384615384615,0.32051282051282054,0.0,0.0,0.3333333333333333,0.0,0.0
Fp2,0.0,0.0,0.0,0.22727272727272727,0.25757575757575757,0.0,0.25757575757575757,0.25757575757575757
CP3,0.0,0.0,0.0,0.16037735849056603,0.3018867924528302,0.0,0.32075471698113206,0.2169811320754717
PO8,0.0,0.31868131868131866,0.2967032967032967,0.0,0.0,0.38461538461538464,0.0,0.0
FT8,0.0,0.0,0.0,0.14414414414414414,0.2972972972972973,0.0,0.35135135135135137,0.2072072072072072
AF4,0.0,0.0,0.0,0.18604651162790697,0.27906976744186046,0.0,0.27906976744186046,0.2558139534883721
