,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182
caudalmiddlefrontal-rh,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222
postcentral-lh,0.0,0.0,0.2,0.28,0.16,0.04,0.08,0.24
postcentral-rh,0.038461538461538464,0.0,0.19230769230769232,0.4230769230769231,0.11538461538461539,0.0,0.038461538461538464,0.19230769230769232
superiorfrontal-rh,0.05263157894736842,0.0,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.0,0.2631578947368421
superiorparietal-lh,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222
superiortemporal-lh,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.08333333333333333
superiortemporal-rh,0.0,0.0,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.25
