,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.21774193548387097,0.09274193548387097,0.125,0.0967741935483871,0.12903225806451613,0.14516129032258066,0.0967741935483871,0.0967741935483871
postcentral-lh,0.08970099667774087,0.16943521594684385,0.132890365448505,0.12624584717607973,0.132890365448505,0.12624584717607973,0.09634551495016612,0.12624584717607973
postcentral-rh,0.11437908496732026,0.12745098039215685,0.1568627450980392,0.12091503267973856,0.12418300653594772,0.12745098039215685,0.1111111111111111,0.11764705882352941
superiorfrontal-rh,0.0891089108910891,0.1188118811881188,0.10891089108910891,0.22772277227722773,0.12211221122112212,0.10231023102310231,0.09570957095709572,0.1353135313531353
superiorparietal-rh,0.11285266457680251,0.12539184952978055,0.11912225705329153,0.12852664576802508,0.1724137931034483,0.08463949843260188,0.11285266457680251,0.14420062695924765
superiortemporal-lh,0.13768115942028986,0.12318840579710146,0.13405797101449277,0.11231884057971014,0.09782608695652174,0.21739130434782608,0.08333333333333333,0.09420289855072464
superiortemporal-rh,0.09782608695652174,0.11231884057971014,0.12681159420289856,0.11231884057971014,0.14130434782608695,0.09057971014492754,0.18115942028985507,0.13768115942028986
supramarginal-rh,0.08860759493670886,0.12341772151898735,0.11708860759493671,0.1360759493670886,0.14240506329113925,0.08860759493670886,0.11708860759493671,0.18670886075949367
